step,loss,lr
110,1.3741,0.000987878787878788
120,1.3934,0.0009858585858585859
130,1.3758,0.000983838383838384
140,1.3836,0.0009818181818181818
150,1.4012,0.0009797979797979799
160,1.3993,0.0009777777777777777
170,1.3914,0.0009757575757575757
180,1.3758,0.0009737373737373739
190,1.386,0.0009717171717171718
200,1.4135,0.0009696969696969698
210,1.3762,0.0009676767676767677
220,1.3988,0.0009656565656565657
230,1.362,0.0009636363636363637
240,1.3764,0.0009616161616161616
250,1.3796,0.0009595959595959596
260,1.3838,0.0009575757575757576
270,1.3882,0.0009555555555555556
280,1.3846,0.0009535353535353536
290,1.3752,0.0009515151515151516
300,1.3418,0.0009494949494949495
310,1.3443,0.0009474747474747475
320,1.3693,0.0009454545454545454
330,1.3872,0.0009434343434343434
340,1.3664,0.0009414141414141414
350,1.3853,0.0009393939393939394
360,1.3582,0.0009373737373737374
370,1.3708,0.0009353535353535354
380,1.3755,0.0009333333333333333
390,1.3652,0.0009313131313131313
400,1.3399,0.0009292929292929292
410,1.3516,0.0009272727272727273
420,1.3671,0.0009252525252525253
430,1.364,0.0009232323232323232
440,1.3663,0.0009212121212121213
450,1.3713,0.0009191919191919193
460,1.3629,0.0009171717171717172
470,1.3847,0.0009151515151515152
480,1.3774,0.0009131313131313132
490,1.3765,0.0009111111111111111
500,1.3751,0.0009090909090909091
510,1.3579,0.000907070707070707
520,1.3579,0.0009050505050505051
530,1.3696,0.0009030303030303031
540,1.3602,0.000901010101010101
550,1.361,0.000898989898989899
560,1.4067,0.000896969696969697
570,1.3615,0.0008949494949494949
580,1.3698,0.0008929292929292929
590,1.3663,0.0008909090909090909
600,1.3767,0.0008888888888888888
610,1.3756,0.0008868686868686869
620,1.3795,0.0008848484848484849
630,1.3496,0.0008828282828282828
640,1.3468,0.0008808080808080809
650,1.3951,0.0008787878787878789
660,1.4072,0.0008767676767676768
670,1.3641,0.0008747474747474748
680,1.3709,0.0008727272727272727
690,1.3416,0.0008707070707070707
700,1.3577,0.0008686868686868688
710,1.3459,0.0008666666666666667
720,1.349,0.0008646464646464647
730,1.3433,0.0008626262626262627
740,1.363,0.0008606060606060606
750,1.3756,0.0008585858585858586
760,1.3686,0.0008565656565656565
770,1.3265,0.0008545454545454545
780,1.3679,0.0008525252525252526
790,1.3557,0.0008505050505050505
800,1.3465,0.0008484848484848485
810,1.3819,0.0008464646464646465
820,1.3584,0.0008444444444444444
830,1.3407,0.0008424242424242424
840,1.3715,0.0008404040404040404
850,1.3367,0.0008383838383838383
860,1.3553,0.0008363636363636363
870,1.384,0.0008343434343434344
880,1.3979,0.0008323232323232324
890,1.3697,0.0008303030303030304
900,1.3641,0.0008282828282828283
910,1.3743,0.0008262626262626263
920,1.3767,0.0008242424242424243
930,1.3717,0.0008222222222222222
940,1.3658,0.0008202020202020202
950,1.3188,0.0008181818181818183
960,1.3608,0.0008161616161616162
970,1.3572,0.0008141414141414142
980,1.3624,0.0008121212121212122
990,1.3683,0.0008101010101010101
1000,1.3681,0.0008080808080808081
1010,1.3597,0.000806060606060606
1020,1.3669,0.000804040404040404
1030,1.334,0.000802020202020202
1040,1.4066,0.0008
1050,1.3843,0.000797979797979798
1060,1.3874,0.000795959595959596
1070,1.3696,0.0007939393939393939
1080,1.3507,0.0007919191919191919
1090,1.3479,0.0007898989898989899
1100,1.3449,0.0007878787878787878
1110,1.3687,0.0007858585858585858
1120,1.3666,0.000783838383838384
1130,1.3768,0.0007818181818181819
1140,1.3553,0.0007797979797979799
1150,1.3938,0.0007777777777777778
1160,1.3501,0.0007757575757575758
1170,1.3497,0.0007737373737373738
1180,1.3428,0.0007717171717171717
1190,1.3578,0.0007696969696969697
1200,1.3639,0.0007676767676767677
step,loss,lr
1,1.4598,0.0001
10,1.4201,0.001
20,1.4581,0.00098989898989899
30,1.3884,0.0009797979797979799
40,1.3882,0.0009696969696969698
50,1.4164,0.0009595959595959596
60,1.4012,0.0009494949494949495
70,1.4108,0.0009393939393939394
80,1.3707,0.0009292929292929292
90,1.371,0.0009191919191919193
100,1.4038,0.0009090909090909091
110,1.3817,0.000898989898989899
120,1.3887,0.0008888888888888888
130,1.4065,0.0008787878787878789
140,1.41,0.0008686868686868688
150,1.3627,0.0008585858585858586
160,1.3718,0.0008484848484848485
170,1.3899,0.0008383838383838383
180,1.3869,0.0008282828282828283
190,1.3826,0.0008181818181818183
200,1.3573,0.0008080808080808081
210,1.3624,0.000797979797979798
220,1.4022,0.0007878787878787878
230,1.3577,0.0007777777777777778
240,1.3921,0.0007676767676767677
250,1.3697,0.0007575757575757576
260,1.3962,0.0007474747474747475
270,1.3719,0.0007373737373737374
280,1.3746,0.0007272727272727273
290,1.4045,0.0007171717171717171
300,1.3691,0.0007070707070707071
310,1.3943,0.000696969696969697
320,1.3797,0.0006868686868686869
330,1.376,0.0006767676767676768
340,1.3862,0.0006666666666666666
350,1.3564,0.0006565656565656566
360,1.3772,0.0006464646464646465
370,1.346,0.0006363636363636364
380,1.3912,0.0006262626262626263
390,1.3681,0.0006161616161616161
400,1.3827,0.0006060606060606061
step,loss,lr
1,1.3863,0.0001
10,1.4094,0.001
20,1.5038,0.00098989898989899
30,1.4454,0.0009797979797979799
40,1.4295,0.0009696969696969698
50,1.3908,0.0009595959595959596
60,1.3978,0.0009494949494949495
70,1.3945,0.0009393939393939394
80,1.391,0.0009292929292929292
90,1.3946,0.0009191919191919193
100,1.3821,0.0009090909090909091
110,1.4131,0.000898989898989899
120,1.3866,0.0008888888888888888
130,1.3936,0.0008787878787878789
140,1.3944,0.0008686868686868688
150,1.3831,0.0008585858585858586
160,1.3956,0.0008484848484848485
170,1.3815,0.0008383838383838383
180,1.3653,0.0008282828282828283
190,1.3893,0.0008181818181818183
200,1.3835,0.0008080808080808081
210,1.3624,0.000797979797979798
220,1.3771,0.0007878787878787878
230,1.3799,0.0007777777777777778
240,1.3745,0.0007676767676767677
250,1.3969,0.0007575757575757576
260,1.3648,0.0007474747474747475
270,1.3819,0.0007373737373737374
280,1.3931,0.0007272727272727273
290,1.3644,0.0007171717171717171
300,1.3774,0.0007070707070707071
310,1.3539,0.000696969696969697
320,1.3837,0.0006868686868686869
330,1.4011,0.0006767676767676768
340,1.3856,0.0006666666666666666
350,1.3812,0.0006565656565656566
360,1.3611,0.0006464646464646465
370,1.3663,0.0006363636363636364
380,1.3891,0.0006262626262626263
390,1.3723,0.0006161616161616161
400,1.3778,0.0006060606060606061
410,1.3734,0.0005959595959595959
420,1.3552,0.0005858585858585859
430,1.3856,0.0005757575757575758
440,1.3818,0.0005656565656565656
450,1.3588,0.0005555555555555556
460,1.3559,0.0005454545454545455
470,1.3652,0.0005353535353535354
480,1.3571,0.0005252525252525253
490,1.375,0.0005151515151515151
500,1.3853,0.000505050505050505
510,1.3973,0.000494949494949495
520,1.3829,0.0004848484848484849
step,loss,lr
1,1.4336,0.0001
10,1.4159,0.001
20,1.4766,0.00098989898989899
30,1.4161,0.0009797979797979799
40,1.4137,0.0009696969696969698
50,1.4319,0.0009595959595959596
60,1.4154,0.0009494949494949495
70,1.4011,0.0009393939393939394
80,1.394,0.0009292929292929292
90,1.4118,0.0009191919191919193
100,1.4105,0.0009090909090909091
110,1.4115,0.000898989898989899
120,1.4202,0.0008888888888888888
130,1.394,0.0008787878787878789
140,1.3745,0.0008686868686868688
150,1.3941,0.0008585858585858586
160,1.3932,0.0008484848484848485
170,1.3767,0.0008383838383838383
180,1.3801,0.0008282828282828283
190,1.361,0.0008181818181818183
200,1.3795,0.0008080808080808081
210,1.3971,0.000797979797979798
220,1.3871,0.0007878787878787878
230,1.3865,0.0007777777777777778
240,1.3776,0.0007676767676767677
250,1.3868,0.0007575757575757576
step,loss,lr
1,1.4177,0.0001
10,1.4369,0.001
20,1.4304,0.00098989898989899
30,1.4428,0.0009797979797979799
40,1.3895,0.0009696969696969698
50,1.4011,0.0009595959595959596
60,1.4293,0.0009494949494949495
70,1.4085,0.0009393939393939394
80,1.4149,0.0009292929292929292
90,1.3985,0.0009191919191919193
100,1.3901,0.0009090909090909091
110,1.3915,0.000898989898989899
120,1.3822,0.0008888888888888888
130,1.3963,0.0008787878787878789
140,1.3871,0.0008686868686868688
150,1.3653,0.0008585858585858586
160,1.3991,0.0008484848484848485
170,1.3795,0.0008383838383838383
180,1.3816,0.0008282828282828283
190,1.3804,0.0008181818181818183
200,1.3847,0.0008080808080808081
210,1.3929,0.000797979797979798
220,1.3885,0.0007878787878787878
230,1.3697,0.0007777777777777778
240,1.3785,0.0007676767676767677
250,1.3801,0.0007575757575757576
260,1.384,0.0007474747474747475
270,1.3809,0.0007373737373737374
280,1.3911,0.0007272727272727273
290,1.3862,0.0007171717171717171
300,1.3708,0.0007070707070707071
310,1.3876,0.000696969696969697
320,1.3953,0.0006868686868686869
330,1.3863,0.0006767676767676768
340,1.4005,0.0006666666666666666
350,1.3799,0.0006565656565656566
360,1.3734,0.0006464646464646465
370,1.3938,0.0006363636363636364
380,1.3963,0.0006262626262626263
390,1.3695,0.0006161616161616161
400,1.371,0.0006060606060606061
410,1.392,0.0005959595959595959
420,1.3741,0.0005858585858585859
430,1.3804,0.0005757575757575758
440,1.3679,0.0005656565656565656
450,1.3893,0.0005555555555555556
460,1.3958,0.0005454545454545455
470,1.3901,0.0005353535353535354
480,1.3915,0.0005252525252525253
step,loss,lr
1,1.4177,0.0001
10,1.4369,0.001
20,1.4304,0.00098989898989899
30,1.4428,0.0009797979797979799
40,1.3895,0.0009696969696969698
50,1.4011,0.0009595959595959596
60,1.4293,0.0009494949494949495
70,1.4085,0.0009393939393939394
80,1.4149,0.0009292929292929292
90,1.3985,0.0009191919191919193
100,1.3901,0.0009090909090909091
110,1.3915,0.000898989898989899
120,1.3822,0.0008888888888888888
130,1.3963,0.0008787878787878789
140,1.3871,0.0008686868686868688
150,1.3653,0.0008585858585858586
160,1.3991,0.0008484848484848485
170,1.3795,0.0008383838383838383
180,1.3816,0.0008282828282828283
190,1.3804,0.0008181818181818183
200,1.3847,0.0008080808080808081
step,loss,lr
1,1.5163,0.0001
10,1.4116,0.001
20,1.4654,0.00098989898989899
30,1.4353,0.0009797979797979799
40,1.4318,0.0009696969696969698
50,1.4314,0.0009595959595959596
60,1.3872,0.0009494949494949495
70,1.4005,0.0009393939393939394
80,1.4039,0.0009292929292929292
90,1.4037,0.0009191919191919193
100,1.3954,0.0009090909090909091
110,1.4057,0.000898989898989899
120,1.4032,0.0008888888888888888
130,1.399,0.0008787878787878789
140,1.3851,0.0008686868686868688
150,1.4023,0.0008585858585858586
160,1.3916,0.0008484848484848485
170,1.3962,0.0008383838383838383
180,1.4032,0.0008282828282828283
190,1.4103,0.0008181818181818183
200,1.3913,0.0008080808080808081
210,1.3924,0.000797979797979798
220,1.4035,0.0007878787878787878
230,1.3898,0.0007777777777777778
240,1.3942,0.0007676767676767677
250,1.3959,0.0007575757575757576
260,1.3968,0.0007474747474747475
270,1.3893,0.0007373737373737374
280,1.3986,0.0007272727272727273
290,1.3999,0.0007171717171717171
300,1.3894,0.0007070707070707071
310,1.3975,0.000696969696969697
320,1.3907,0.0006868686868686869
330,1.3838,0.0006767676767676768
340,1.3907,0.0006666666666666666
350,1.378,0.0006565656565656566
360,1.3798,0.0006464646464646465
370,1.3911,0.0006363636363636364
380,1.383,0.0006262626262626263
390,1.3868,0.0006161616161616161
400,1.3848,0.0006060606060606061
410,1.3873,0.0005959595959595959
420,1.3936,0.0005858585858585859
430,1.3953,0.0005757575757575758
440,1.3747,0.0005656565656565656
450,1.3922,0.0005555555555555556
460,1.392,0.0005454545454545455
470,1.4004,0.0005353535353535354
480,1.3886,0.0005252525252525253
490,1.3918,0.0005151515151515151
500,1.3918,0.000505050505050505
510,1.3889,0.000494949494949495
520,1.3883,0.0004848484848484849
530,1.3905,0.00047474747474747476
540,1.3898,0.0004646464646464646
550,1.3872,0.00045454545454545455
560,1.3872,0.0004444444444444444
570,1.3899,0.0004343434343434344
580,1.3735,0.00042424242424242425
590,1.3863,0.0004141414141414142
600,1.3857,0.00040404040404040404
610,1.3848,0.0003939393939393939
620,1.3745,0.00038383838383838383
630,1.3926,0.00037373737373737375
640,1.3853,0.00036363636363636367
650,1.3891,0.00035353535353535354
660,1.3943,0.00034343434343434346
670,1.3867,0.0003333333333333333
680,1.3886,0.00032323232323232324
690,1.3886,0.00031313131313131316
700,1.386,0.00030303030303030303
710,1.3837,0.00029292929292929295
720,1.3839,0.0002828282828282828
730,1.376,0.00027272727272727274
740,1.3778,0.00026262626262626266
750,1.3881,0.0002525252525252525
760,1.3901,0.00024242424242424245
770,1.3781,0.0002323232323232323
780,1.3829,0.0002222222222222222
step,loss,lr
1,1.3695,1e-05
10,1.4146,0.0001
20,1.4111,9.8989898989899e-05
30,1.4009,9.797979797979798e-05
40,1.4088,9.696969696969698e-05
50,1.4024,9.595959595959596e-05
60,1.4095,9.494949494949495e-05
70,1.4013,9.393939393939395e-05
80,1.4073,9.292929292929293e-05
90,1.3925,9.191919191919192e-05
100,1.4258,9.090909090909092e-05
110,1.4114,8.98989898989899e-05
120,1.4033,8.888888888888889e-05
130,1.3936,8.787878787878789e-05
140,1.3924,8.686868686868688e-05
150,1.4102,8.585858585858586e-05
160,1.4001,8.484848484848486e-05
170,1.3915,8.383838383838384e-05
180,1.3988,8.282828282828283e-05
190,1.3748,8.181818181818183e-05
200,1.3914,8.080808080808081e-05
210,1.4176,7.97979797979798e-05
220,1.3845,7.878787878787879e-05
230,1.3891,7.777777777777778e-05
240,1.3938,7.676767676767676e-05
250,1.4105,7.575757575757576e-05
260,1.4153,7.474747474747475e-05
270,1.4013,7.373737373737373e-05
280,1.3861,7.272727272727273e-05
290,1.3946,7.171717171717171e-05
300,1.3951,7.07070707070707e-05
310,1.3809,6.96969696969697e-05
320,1.3863,6.86868686868687e-05
330,1.3861,6.767676767676769e-05
340,1.391,6.666666666666667e-05
350,1.3862,6.565656565656566e-05
360,1.3995,6.464646464646466e-05
370,1.3965,6.363636363636364e-05
380,1.3832,6.262626262626264e-05
390,1.379,6.161616161616162e-05
step,loss,lr
1,1.3695,0.001
10,1.6814,0.01
20,1.4442,0.0098989898989899
30,1.4092,0.009797979797979799
40,1.3895,0.009696969696969697
50,1.4041,0.009595959595959595
60,1.3947,0.009494949494949495
70,1.4155,0.009393939393939395
80,1.4097,0.009292929292929294
90,1.4369,0.009191919191919192
100,1.4238,0.00909090909090909
110,1.3994,0.00898989898989899
120,1.4118,0.008888888888888889
130,1.4126,0.008787878787878787
140,1.4186,0.008686868686868687
150,1.4154,0.008585858585858586
160,1.4117,0.008484848484848486
170,4.3112,0.008383838383838384
180,1.402,0.008282828282828282
190,1.4212,0.008181818181818182
200,1.4017,0.00808080808080808
210,1.4044,0.007979797979797981
220,1.4209,0.00787878787878788
230,1.4137,0.007777777777777778
240,1.4088,0.007676767676767677
250,1.4118,0.007575757575757576
260,1.4064,0.007474747474747475
270,1.4044,0.0073737373737373735
280,1.7489,0.007272727272727273
290,1.4733,0.007171717171717171
300,1.4275,0.007070707070707071
310,1.4508,0.00696969696969697
320,1.4536,0.006868686868686869
330,1.421,0.006767676767676768
340,1.4128,0.006666666666666666
350,1.4118,0.006565656565656566
360,1.4023,0.0064646464646464655
370,1.4193,0.006363636363636364
380,1.4119,0.006262626262626263
390,1.4005,0.006161616161616161
400,1.4007,0.006060606060606061
410,1.4056,0.005959595959595959
420,1.4049,0.005858585858585859
430,1.3961,0.005757575757575758
440,1.4108,0.0056565656565656566
450,1.4018,0.005555555555555556
460,1.4195,0.005454545454545454
470,1.4029,0.005353535353535353
480,1.3975,0.005252525252525253
490,1.3947,0.005151515151515152
500,1.385,0.005050505050505051
510,1.4115,0.00494949494949495
520,1.3926,0.0048484848484848485
530,1.4036,0.004747474747474748
540,1.4048,0.004646464646464647
550,1.4048,0.004545454545454545
560,1.393,0.0044444444444444444
570,1.4223,0.004343434343434344
580,1.3999,0.004242424242424243
590,1.3874,0.004141414141414141
600,1.3906,0.00404040404040404
610,1.4023,0.00393939393939394
620,1.3966,0.0038383838383838384
630,1.3952,0.0037373737373737376
640,1.3844,0.0036363636363636364
650,1.455,0.0035353535353535356
660,1.3855,0.0034343434343434343
670,1.3959,0.003333333333333333
680,1.6725,0.0032323232323232328
step,loss,lr
1,1.3695,0.005
10,2.1758,0.009595959595959595
20,1.4806,0.00909090909090909
30,1.4139,0.008585858585858586
40,1.4193,0.00808080808080808
50,1.4101,0.007575757575757576
60,1.4043,0.007070707070707071
70,1.3958,0.006565656565656566
80,1.4113,0.006060606060606061
